PROBEID logFC AveExpr t P.Value adj.P.Val B SYMBOL GENENAME
ILMN_1763091 0.566944874367831 8.54722992334511 1.16858261483434 0.278400388102858 0.867699108638734 -5.65927277133638 ELMSAN1 "ELM2 and Myb/SANT domain containing 1"
ILMN_1669550 0.566834833160229 11.4230711991207 1.19531379466136 0.268418002725148 0.858821613708304 -5.6301605731817 MAD2L2 "mitotic arrest deficient 2 like 2"
ILMN_1743499 0.566782722758507 7.68652803774945 1.12792558041561 0.294166349916324 0.876527488159954 -5.70268488147204 POLDIP2 "DNA polymerase delta interacting protein 2"
ILMN_1830314 0.566739187270182 6.03904179142519 1.7052093148428 0.129097835689129 0.754073921386134 -5.003817127979 NA NA
ILMN_1813975 0.566735195410969 7.99971648441026 1.10410106081261 0.30373697440006 0.879530453612455 -5.72762400115746 ADI1 "acireductone dioxygenase 1"
ILMN_1769245 -0.566568308449309 9.42783679940064 -0.961584912419957 0.366253768883351 0.89744438542667 -5.86860276988655 GLIPR1 "GLI pathogenesis related 1"
ILMN_3307796 -0.566362706100505 5.73507959768447 -1.06015146028233 0.322046134442655 0.887249982394662 -5.77262816649315 NA NA
ILMN_2343310 -0.5663550791513 5.79643676662719 -1.74803228344689 0.121127054813785 0.736036910904015 -4.94635608584493 DYNC2H1 "dynein cytoplasmic 2 heavy chain 1"
ILMN_3292320 0.566270947474433 6.51735415277338 1.14822834808693 0.286204683117476 0.869753214671501 -5.68113894678006 KCTD9 "potassium channel tetramerization domain containing 9"
ILMN_1815759 0.566226749677362 9.97242556241365 1.09932789070798 0.305684230001829 0.881037893424136 -5.73257511608475 CTDP1 "CTD phosphatase subunit 1"
ILMN_1856480 -0.566209319580421 7.90777358012532 -0.594356491972204 0.569777086779996 0.946535446453677 -6.1573849899902 NA NA
ILMN_1678729 -0.565950791039768 11.4950306445852 -1.18699571932642 0.271492010739696 0.862100974266486 -5.63926708584702 SIL1 "SIL1 nucleotide exchange factor"
ILMN_3228482 0.565667307304025 6.04016475382263 1.46287034937876 0.184141404827404 0.804058222746095 -5.31649731163397 NA NA
ILMN_2376625 0.565237640938728 6.36155303003571 0.621694539909512 0.552580763695717 0.942210204563356 -6.13999672191456 VHL "von Hippel-Lindau tumor suppressor"
ILMN_3183517 -0.565171252526509 5.9458609766685 -1.88968361425022 0.0979572639291676 0.689970990299819 -4.75249406553295 NA NA
ILMN_2357260 0.565156939460684 6.8913498653653 1.46967945880518 0.182341039849399 0.803204515330693 -5.30804138886172 CPSF4 "cleavage and polyadenylation specific factor 4"
ILMN_1662617 0.565123902592333 6.97749037530135 1.66483011420633 0.13706190368999 0.762397296577602 -5.0574502064223 PPP2R3C "protein phosphatase 2 regulatory subunit B''gamma"
ILMN_1691731 0.565080607668709 8.13459302496297 1.49291452078809 0.176315779402592 0.800684326650895 -5.27902981970093 PARP14 "poly(ADP-ribose) polymerase family member 14"
ILMN_1795937 0.565007199186109 13.8618884026865 1.40104822913641 0.201226213701496 0.820162371050901 -5.39228037815041 EZR ezrin
ILMN_1673980 0.564983440489525 6.49553680192831 1.00018500965002 0.348417822512234 0.893496348599544 -5.83185849504342 CCER2 "coiled-coil glutamate rich protein 2"
ILMN_1756937 0.56485981080539 5.8167057994411 1.53710972141568 0.165348285497104 0.786565515767522 -5.22319750697649 ST8SIA4 "ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4"
ILMN_1744914 -0.564483271386422 8.02991794881058 -1.22931954883957 0.256150604615425 0.855384474946552 -5.59249372168549 FUCA2 "alpha-L-fucosidase 2"
ILMN_2386269 0.564302009106974 8.34625323159663 1.51501678479145 0.170751236906392 0.794625806124379 -5.25121217489525 U2AF1L4 "U2 small nuclear RNA auxiliary factor 1 like 4"
ILMN_1785330 0.564225809360389 10.2822007262775 1.33912283142554 0.219724813137648 0.833432680545644 -5.46630464735721 SH3BP4 "SH3 domain binding protein 4"
ILMN_3251511 0.564077910459277 8.64234897430483 1.58804844118523 0.153479102504766 0.775058684164155 -5.15784225450805 SCAF11 "SR-related CTD associated factor 11"
ILMN_1814856 -0.563911389761545 6.56431536861813 -1.42354038942479 0.19485429001845 0.8161751702948 -5.36491942588161 CACFD1 "calcium channel flower domain containing 1"
ILMN_1673352 0.56389525805773 12.9118418666551 0.799158808900526 0.448784168271606 0.923384198686634 -6.01052502675964 IFITM2 "interferon induced transmembrane protein 2"
ILMN_3290211 -0.563812339947841 6.05011811406816 -1.43790888053234 0.190877913459392 0.812014063922926 -5.34731336319958 PIGH "phosphatidylinositol glycan anchor biosynthesis class H"
ILMN_1686152 0.563688729155643 11.2616774360001 1.28925604198391 0.235677077350078 0.842292619395395 -5.5244490310873 GGA2 "golgi associated, gamma adaptin ear containing, ARF binding protein 2"
ILMN_1787627 0.56361328200937 6.15147817795111 1.24321448272907 0.25127512922492 0.85183676511053 -5.57690411286516 GPRASP1 "G protein-coupled receptor associated sorting protein 1"
ILMN_3234615 -0.563557193870205 7.75751691551359 -0.866787752874479 0.412950309149893 0.909791465226876 -5.95400825444058 SUOX "sulfite oxidase"
ILMN_2228196 0.563491040050701 8.8811254553218 0.859490978882305 0.416715711550471 0.911760023446696 -5.96028718820274 TBC1D32 "TBC1 domain family member 32"
ILMN_3244987 0.563397817379306 7.5267586426364 1.12842573590849 0.293968076382369 0.876527488159954 -5.70215731935189 KIAA0895L "KIAA0895 like"
ILMN_3294652 0.563316550845443 5.54614522218192 1.56625891963606 0.158457545917448 0.776224559963315 -5.18592591299113 DDX10 "DEAD-box helicase 10"
ILMN_1659054 0.563304615325604 6.80963262859169 1.54282318870813 0.16397651988074 0.784914633562288 -5.2159193775409 CHKB "choline kinase beta"
ILMN_1659054 0.563304615325604 6.80963262859169 1.54282318870813 0.16397651988074 0.784914633562288 -5.2159193775409 CHKB-CPT1B "CHKB-CPT1B readthrough (NMD candidate)"
ILMN_2097954 -0.563236769523058 7.52771323266822 -0.94581990226246 0.373733800906412 0.899887830168726 -5.8832888189 TSFM "Ts translation elongation factor, mitochondrial"
ILMN_1694780 -0.563148778777705 8.74064640333561 -1.45902198643705 0.185165950319333 0.805147659740618 -5.32126706354475 GCHFR "GTP cyclohydrolase I feedback regulator"
ILMN_2111918 -0.562952848151149 6.44329818631789 -1.10725605870918 0.302455344888494 0.879337948133407 -5.72434301998162 PCNX4 "pecanex 4"
ILMN_2405023 0.562926635308246 6.53990249341085 1.35552303438121 0.214686682512723 0.831623658173222 -5.4468916221376 PPP1CB "protein phosphatase 1 catalytic subunit beta"
ILMN_1767894 0.562698830358507 10.8257617724057 1.69590333829528 0.130893937438261 0.755857271335267 -5.01622615768601 POLB "DNA polymerase beta"
ILMN_1816092 0.562631524402462 6.23378372851298 1.58762533616347 0.153574391939548 0.775058684164155 -5.15838934920114 NA NA
ILMN_2209993 0.562539870637076 8.6159415340004 1.9067808758178 0.0954666568428933 0.688573818353732 -4.72874419703485 PLIN5 "perilipin 5"
ILMN_1811373 -0.562395813746093 7.84697320163495 -1.59803636113415 0.151245390009 0.775058684164155 -5.14490732551152 FAM20B "FAM20B, glycosaminoglycan xylosylkinase"
ILMN_1708743 -0.56221633214186 8.67229652626004 -1.25316501846496 0.247831946057695 0.849932956420648 -5.56567049769835 NT5DC2 "5'-nucleotidase domain containing 2"
ILMN_1784554 0.562119510645593 8.78042056052314 1.27729093552189 0.239649198868008 0.842922091344171 -5.53819684096188 NA NA
ILMN_3249667 -0.562099560309445 12.4345144581902 -0.564100460726349 0.589164250948422 0.948961306124918 -6.17580027580871 HLA-DQA2 "major histocompatibility complex, class II, DQ alpha 2"
ILMN_1681675 0.561984247087929 5.9685975038605 1.77160408279541 0.116939960817968 0.728946641728606 -4.91448497517038 SCAF8 "SR-related CTD associated factor 8"
ILMN_3237907 -0.561914598956924 6.96768817182467 -0.790733821605809 0.453394557727337 0.923384198686634 -6.01729799763034 EIF2B3 "eukaryotic translation initiation factor 2B subunit gamma"
ILMN_1800731 0.561677960032818 5.73831819871399 1.46889108533846 0.182548680276198 0.803204515330693 -5.30902151218254 MBD5 "methyl-CpG binding domain protein 5"
ILMN_1668629 -0.561516741965345 11.1171662945144 -1.25370694023291 0.247645575776815 0.849932956420648 -5.56505704626411 C4orf48 "chromosome 4 open reading frame 48"
ILMN_1793017 0.561437732008251 9.95881966159961 1.58127060124154 0.155012117355974 0.775060477731238 -5.16659793920332 DGKQ "diacylglycerol kinase theta"
ILMN_1786612 -0.561330255071571 11.7406983117436 -1.61815035431959 0.146837596184886 0.772665831218173 -5.1187432777503 PSME2 "proteasome activator subunit 2"
ILMN_1713706 0.561320735348257 9.45320137266347 0.895455370937332 0.398393590121664 0.906577532050999 -5.92892478528251 ZNF786 "zinc finger protein 786"
ILMN_2157075 0.561248297670661 11.9592157981031 1.59607064989751 0.151682628496399 0.775058684164155 -5.1474560673858 LRCH4 "leucine rich repeats and calponin homology domain containing 4"
ILMN_1801913 -0.561162542742618 8.98419815744919 -1.45255000393024 0.186900467333333 0.808047328080107 -5.32927324924696 PPIH "peptidylprolyl isomerase H"
ILMN_1676799 0.561021683050142 6.37529733202189 0.957547617672844 0.368158520279024 0.89744438542667 -5.87238168370155 MFAP1 "microfibril associated protein 1"
ILMN_1749011 0.560819932561419 8.99538772530271 1.40758567612136 0.19935548262074201 0.820162371050901 -5.38435316292726 NECAP2 "NECAP endocytosis associated 2"
ILMN_1717029 0.560544132836281 6.93214449816298 0.635673363535416 0.543907919407577 0.941982129766097 -6.13083400728112 NA NA
ILMN_1806010 0.560432624620164 8.99930163313525 1.33608111567384 0.220670424724149 0.833432680545644 -5.46988961055383 CUL9 "cullin 9"
ILMN_1814009 0.560377705564292 5.99153737014613 1.08855890249235 0.310114287503355 0.881733228805172 -5.74368929224976 NA NA
ILMN_1660938 -0.560172023819457 5.65312686353781 -1.19835747898564 0.267300429874343 0.858821613708304 -5.62681776308661 TOE1 "target of EGR1, exonuclease"
ILMN_2092536 -0.560139414414508 6.09323843751317 -1.54180133452779 0.164221097689726 0.785308858000621 -5.21722206302122 HSPE1 "heat shock protein family E (Hsp10) member 1"
ILMN_2092536 -0.560139414414508 6.09323843751317 -1.54180133452779 0.164221097689726 0.785308858000621 -5.21722206302122 HSPE1-MOB4 "HSPE1-MOB4 readthrough"
ILMN_1664254 0.560094336448527 5.92251501110561 1.43404481548977 0.191940118876713 0.813407162663116 -5.35205772306839 NA NA
ILMN_1653612 0.559863238357514 6.08991751261767 0.969104978243873 0.362725732564115 0.896702325283627 -5.86153125909067 KCTD9 "potassium channel tetramerization domain containing 9"
ILMN_2317457 0.55982479943046 5.88604898131943 1.22765229456219 0.256740920728912 0.855384474946552 -5.5943566568213 HSD11B1L "hydroxysteroid 11-beta dehydrogenase 1 like"
ILMN_1852022 0.559666839010426 6.18083354261634 0.946813156648159 0.373259174662433 0.899575671029292 -5.88236911538649 PLIN4 "perilipin 4"
ILMN_2379718 0.559631005897064 11.1566806578419 1.54459825228904 0.163552451390894 0.784251396034975 -5.21365545851369 RAB24 "RAB24, member RAS oncogene family"
ILMN_2068747 -0.55957403980316 7.68472178480067 -1.25370316602641 0.247646873339844 0.849932956420648 -5.56506131922563 OAT "ornithine aminotransferase"
ILMN_1666078 -0.559520620103058 11.9111648024727 -1.89352232331829 0.0973926714880982 0.689970990299819 -4.74716771606344 HLA-H "major histocompatibility complex, class I, H (pseudogene)"
ILMN_1803136 0.559486131782696 10.0799097106097 1.87306623569647 0.100437886359397 0.69426912117921 -4.77551025897999 RAB4B "RAB4B, member RAS oncogene family"
ILMN_1803136 0.559486131782696 10.0799097106097 1.87306623569647 0.100437886359397 0.69426912117921 -4.77551025897999 MIA-RAB4B "MIA-RAB4B readthrough (NMD candidate)"
ILMN_1810852 0.559257587838731 6.00785769782552 0.587094925570128 0.574396383812202 0.94748566438666 -6.16188460623141 LAMC1 "laminin subunit gamma 1"
ILMN_1819494 -0.559073606761684 6.69723364628256 -0.89536514364122 0.398438812931612 0.906577532050999 -5.92900476038303 NA NA
ILMN_1662263 0.558945986989288 7.71251745964971 0.932193139737334 0.380290975206135 0.902308933602687 -5.89583027872677 MDP1 "magnesium dependent phosphatase 1"
ILMN_1662263 0.558945986989288 7.71251745964971 0.932193139737334 0.380290975206135 0.902308933602687 -5.89583027872677 NEDD8-MDP1 "NEDD8-MDP1 readthrough"
ILMN_2204297 0.558839691565895 6.98351033250662 0.934413875498639 0.379216556708644 0.902000338027404 -5.89379613678927 AP5M1 "adaptor related protein complex 5 subunit mu 1"
ILMN_1665357 0.558839513876507 6.00911907717135 0.892875565013033 0.399688089933889 0.906757497179018 -5.93120891177485 EPS15 "epidermal growth factor receptor pathway substrate 15"
ILMN_1733407 0.55846442872855 5.99618182804916 1.57403029938372 0.156665230094485 0.775657019677649 -5.1759311640436 QTRT2 "queuine tRNA-ribosyltransferase accessory subunit 2"
ILMN_1741719 0.558296402127885 5.48664292139728 1.62897642514776 0.14451453204441 0.770761861506048 -5.10459828880872 TEX13A "testis expressed 13A"
ILMN_3241237 -0.558264136507963 7.572360818692 -0.91161409354979706 0.390354996412934 0.904778738752638 -5.91449852722852 RNF208 "ring finger protein 208"
ILMN_2079098 0.558027781643151 12.5514474285981 1.07581566970445 0.315422543660348 0.883277798063327 -5.75673939215432 INIP "INTS3 and NABP interacting protein"
ILMN_3254984 -0.557807173164315 7.58334729400439 -1.1142919760276 0.299612872707583 0.878059336531545 -5.71700228002773 MKKS "McKusick-Kaufman syndrome"
ILMN_1781819 -0.557744229710331 8.09558013376587 -1.37853956235862 0.207785934012875 0.823376567440379 -5.4194122323937 PAPSS1 "3'-phosphoadenosine 5'-phosphosulfate synthase 1"
ILMN_1803211 0.557431169116629 5.96692084370062 1.18575191157959 0.271954166529246 0.862100974266486 -5.64062511937903 FBXO2 "F-box protein 2"
ILMN_1902044 0.557368581216283 5.90241960529928 1.32638484676261 0.223708374211838 0.833432680545644 -5.48128482553985 NA NA
ILMN_1666482 0.55727135646316 8.7172258715618 1.69786240110122 0.130513894464967 0.755461653772305 -5.01361622467443 SP2 "Sp2 transcription factor"
ILMN_3247390 0.557257582790704 6.68002470898291 1.3329614224192 0.221643939114217 0.833432680545644 -5.47356138605444 GTPBP6 "GTP binding protein 6 (putative)"
ILMN_1684341 0.557133442998075 5.88838911830097 1.22737447098321 0.256839399192132 0.855384474946552 -5.59466692729733 HAS3 "hyaluronan synthase 3"
ILMN_1750052 0.556988944597049 8.2003875556873 1.16002388953404 0.281660454640283 0.868775842893474 -5.6684993108487 NOP14 "NOP14 nucleolar protein"
ILMN_3304802 -0.556789776375347 6.60544604315095 -1.14297925876576 0.288246070499687 0.871282233385457 -5.68673500803086 ANKRD36BP1 "ankyrin repeat domain 36B pseudogene 1"
ILMN_1680925 0.556639092746709 12.3595077807525 1.1200304982981 0.297310526672805 0.876736167643482 -5.71099085739377 SLC9A3R1 "SLC9A3 regulator 1"
ILMN_2304577 -0.556606204144985 5.87619254133082 -1.68694017778863 0.132645963986309 0.757391006753914 -5.0281508998941 KCNK7 "potassium two pore domain channel subfamily K member 7"
ILMN_2091792 -0.556595901377758 10.1898638412523 -1.43930813389809 0.190494558904626 0.811602719233117 -5.34559360223704 ENTPD6 "ectonucleoside triphosphate diphosphohydrolase 6 (putative)"
ILMN_1718982 0.556530562503158 6.54253636820278 0.941007523581594 0.376039791320912 0.901192390982443 -5.88773417191867 BEST1 "bestrophin 1"
ILMN_2173451 -0.55648985497864 10.7383339788699 -1.53318466981314 0.166296699351158 0.787712643404067 -5.22818960148936 GPI "glucose-6-phosphate isomerase"
ILMN_3239198 -0.556482009020665 5.78417421033698 -1.92031790421095 0.0935381558498272 0.685395881638265 -4.70989166848648 NA NA
ILMN_2379520 0.555986080127133 5.66859685858796 1.13126785464272 0.29284345000725 0.875680926388871 -5.69915636019097 HAGH "hydroxyacylglutathione hydrolase"
ILMN_1763436 -0.55594476142528 9.12561565848274 -1.70084509845779 0.129937257859154 0.754886305279553 -5.00964013270323 SETX senataxin
ILMN_1703427 0.555728288814866 5.84590095670935 1.53161652385224 0.166676991120455 0.788485323140839 -5.23018225818264 SON "SON DNA binding protein"
ILMN_1773380 -0.555727408490215 6.62544864002339 -1.65248860331717 0.13958598954277401 0.765469968547722 -5.0737310988696 UNC13D "unc-13 homolog D"
ILMN_1768271 0.555635252597313 5.70470746675924 1.09906694440776 0.305790973346087 0.881037893424136 -5.73284535017166 SMAP1 "small ArfGAP 1"
ILMN_3251137 0.555620673893813 5.55354034836435 1.38145577924611 0.206925607480737 0.823138537436467 -5.41591132341092 METTL21A "methyltransferase like 21A"
ILMN_1713491 0.555539253421212 6.95475027881541 1.21957962381551 0.259615331908218 0.856282676281426 -5.6033533854121 VAMP2 "vesicle associated membrane protein 2"
ILMN_1665123 -0.555425671262618 5.57149430550758 -1.87409138774721 0.100283119677166 0.694264463427137 -4.77409230654355 NMNAT3 "nicotinamide nucleotide adenylyltransferase 3"
ILMN_2183784 0.555186294488827 8.00417708495322 1.61734551411245 0.147011669515441 0.772665831218173 -5.11979312303495 TTC12 "tetratricopeptide repeat domain 12"
ILMN_1684278 0.555113275097839 7.6492832049955 1.00033190200829 0.348351241735488 0.893496348599544 -5.83171656383564 SNORD38A "small nucleolar RNA, C/D box 38A"
ILMN_1660462 0.555088441686923 10.3456648218605 0.947081578850481 0.373130986733614 0.899565292219834 -5.88212044085129 MCOLN2 "mucolipin 2"
ILMN_1777221 0.554816755608475 5.96666307052004 1.06868154462744 0.318425683454816 0.885579509922308 -5.76399678946752 NA NA
ILMN_3238053 0.554796366175752 10.8429462983528 1.04461210502051 0.328724927577892 0.888498988963395 -5.78822183426188 NA NA
ILMN_1720771 0.554588348334272 11.0847844217217 0.851839549885049 0.420690382695611 0.915142831141874 -5.96682482110646 STX11 "syntaxin 11"
ILMN_2366177 -0.554283478018763 5.78676978783055 -0.908531457196002 0.391879278607626 0.904955122152736 -5.91726650968299 IFT122 "intraflagellar transport 122"
ILMN_1719828 -0.554149200463891 6.08479091519009 -0.909993342773337 0.391155870714484 0.904778738752638 -5.91595477160579 HIPK2 "homeodomain interacting protein kinase 2"
ILMN_2105308 -0.554119151693951 7.03421587325392 -0.817333605319044 0.43894850372958 0.920224067886342 -5.99570984523371 DPM1 "dolichyl-phosphate mannosyltransferase subunit 1, catalytic"
ILMN_1697639 0.553850916567665 12.3128425767824 1.35499917934195 0.214846043125974 0.831623658173222 -5.44751388219741 OGT "O-linked N-acetylglucosamine (GlcNAc) transferase"
ILMN_1656185 -0.553794051494863 10.8595831585389 -1.69590036650333 0.130894514728926 0.755857271335267 -5.01623011584641 DEF8 "differentially expressed in FDCP 8 homolog"
ILMN_1651964 -0.553765805018262 6.64288269346857 -0.695046198510639 0.508000055490183 0.933175411824428 -6.08990469161121 ABCC5 "ATP binding cassette subfamily C member 5"
ILMN_2374164 0.553581053599045 10.8832566494012 1.57035576122031 0.157510365551017 0.775957611566287 -5.18065996864063 HERPUD1 "homocysteine inducible ER protein with ubiquitin like domain 1"
ILMN_1743643 0.55355259235753 8.97971181221855 1.42968163516946 0.193145836891553 0.814240054913213 -5.35740641179142 ZXDC "ZXD family zinc finger C"
ILMN_1675852 -0.553478327525584 12.145065431588 -1.62523987804747 0.145312455498753 0.772464418451094 -5.10948522312378 PSMA6 "proteasome subunit alpha 6"
ILMN_1862217 0.553440462307427 7.14775991201676 1.69796916741171 0.130493212342571 0.755461653772305 -5.01347395029078 APH1B "aph-1 homolog B, gamma-secretase subunit"
ILMN_3235104 -0.553359904617217 9.07333902881848 -0.927519687493987 0.382559435038308 0.90313078370994 -5.90009862571771 CEP295 "centrosomal protein 295"
ILMN_1677484 0.553303743423186 10.9980445526622 1.30799592777195 0.229569131671497 0.838287840402795 -5.50275706661613 SNAPC4 "small nuclear RNA activating complex polypeptide 4"
ILMN_1799389 0.553299603869903 9.72382810862202 1.53397899785848 0.166104367273299 0.78705831187932 -5.22717984997701 FBXL6 "F-box and leucine rich repeat protein 6"
ILMN_1835080 0.553250238147945 5.70298391881981 1.54201250083772 0.164170528463968 0.785308858000621 -5.21695289820557 NA NA
ILMN_1661002 -0.55315643929176 9.28136210663834 -1.54480450915994 0.163503240731262 0.784251396034975 -5.21339231404758 COP1 "COP1, E3 ubiquitin ligase"
ILMN_2294976 -0.553129445487053 6.18313497894642 -1.54060059703407 0.164508914725856 0.78594084291631106 -5.21875224247088 ANG angiogenin
ILMN_1730307 -0.552951675508715 5.75596239094698 -1.81150648027021 0.11016313357419 0.716825394058299 -4.86016397453646 MED16 "mediator complex subunit 16"
ILMN_1716728 0.552776097680842 6.32453533144207 0.79996637468028 0.448343941436291 0.923384198686634 -6.0098726516862 SAYSD1 "SAYSVFN motif domain containing 1"
ILMN_1763000 -0.552757768919564 9.97883300816151 -1.19777601273364 0.267513631997992 0.858821613708304 -5.62745681282288 ADAP2 "ArfGAP with dual PH domains 2"
ILMN_1787705 0.552644932683384 9.57694007119729 1.08287129803415 0.312474621522628 0.882671930795999 -5.74952753305571 ATP6V1B2 "ATPase H+ transporting V1 subunit B2"
ILMN_1777061 -0.552362859523832 7.03691344338087 -0.782363086534571 0.458007191860486 0.923708073585717 -6.02396752059002 ZSWIM6 "zinc finger SWIM-type containing 6"
ILMN_2415439 0.552358369720639 6.52321638262544 1.14661849449707 0.286829501668779 0.870075956152143 -5.68285709818524 NAE1 "NEDD8 activating enzyme E1 subunit 1"
ILMN_2391150 -0.551905723304335 5.85869511004802 -1.30092665498496 0.231857094857598 0.840292640466982 -5.51096270286698 FILIP1L "filamin A interacting protein 1 like"
ILMN_1660292 0.551867462960592 7.09880391659509 0.84981121856508 0.421748540414202 0.916130742630818 -5.96854988308493 MRPS21 "mitochondrial ribosomal protein S21"
ILMN_1732049 -0.5517922389476 6.80017108450218 -1.19047294421527 0.270203444621654 0.861225088219226 -5.63546545465301 DPM2 "dolichyl-phosphate mannosyltransferase subunit 2, regulatory"
ILMN_3182422 -0.551649637209801 9.52022878267516 -1.13717873206728 0.290515703769583 0.872809177874567 -5.69289828231717 FAAP20 "FA core complex associated protein 20"
ILMN_3243831 0.551645266535065 5.8176314312408 1.00028026853769 0.34837464412923 0.893496348599544 -5.83176645523154 CAPN6 "calpain 6"
ILMN_1790985 0.551488328538253 6.82900768665028 1.64961921077348 0.140178995547908 0.767075942856919 -5.07750870538247 CSGALNACT2 "chondroitin sulfate N-acetylgalactosaminyltransferase 2"
ILMN_1824554 0.551211344635719 5.59195221729091 1.58572346187494 0.15400339285003 0.775058684164155 -5.16084770343498 NA NA
ILMN_1802973 0.551159442300706 8.25368968174083 0.990230555678619 0.352952612447631 0.894364444658866 -5.84143991049411 ANAPC4 "anaphase promoting complex subunit 4"
ILMN_1680860 0.550997080631447 11.4342693011005 1.32466434047459 0.224251189259972 0.833432680545644 -5.48330154901221 LEMD2 "LEM domain containing 2"
ILMN_2398489 -0.550994498614957 9.17469463478779 -1.21709932178828 0.260503879212571 0.856531093005244 -5.60610977676321 SIGMAR1 "sigma non-opioid intracellular receptor 1"
ILMN_1694327 0.550746569478575 10.5574789137806 0.984716861425732 0.355483767042494 0.895626690959453 -5.84671560628757 NA NA
ILMN_1772796 -0.550710220138921 10.6894098631193 -1.57881366914879 0.155571286239466 0.775657019677649 -5.16976739695953 DYNLL2 "dynein light chain LC8-type 2"
ILMN_1698491 0.550682490816861 7.32310894319512 1.38229710670501 0.206677984831363 0.823138537436467 -5.41490051629425 MBD3 "methyl-CpG binding domain protein 3"
ILMN_2181125 0.550467456132743 10.5968491212938 1.05444867312151 0.324484659569196 0.8882394424144 -5.7783704949907 NAPB "NSF attachment protein beta"
ILMN_1773849 0.550458118195255 8.24473061129215 1.42983472482911 0.193103418661132 0.814240054913213 -5.35721889686015 ATP6V0C "ATPase H+ transporting V0 subunit c"
ILMN_2121408 -0.550368659276913 8.89892519830091 -0.478179306978697 0.64615960806682 0.958837180262671 -6.22324123428949 HBEGF "heparin binding EGF like growth factor"
ILMN_1747556 0.550352936006727 8.98291716186961 1.47430957019394 0.181125834152254 0.803063372063095 -5.30227945994822 CDK9 "cyclin dependent kinase 9"
ILMN_1754145 0.550340041331304 7.50074392389699 0.757170303455493 0.472080837265916 0.927305539640523 -6.04367721085479 CAPRIN1 "cell cycle associated protein 1"
ILMN_1777811 0.550045804619316 10.2147041806588 1.07258760792306 0.316778613536418 0.884712221096853 -5.76002756705395 URGCP "upregulator of cell proliferation"
ILMN_1669931 -0.550024939488876 7.96491512925859 -0.78412720681809 0.457032441989898 0.923708073585717 -6.0225669043837 TM9SF3 "transmembrane 9 superfamily member 3"
ILMN_1682264 -0.54983792346953 7.7185972556131 -0.94340629544729 0.374889024590668 0.900570880300946 -5.8855205596254 DCAF7 "DDB1 and CUL4 associated factor 7"
ILMN_1753411 0.549825658157695 6.30471940791967 0.866671225123846 0.413010249616342 0.909791465226876 -5.95410886639902 ADCY10P1 "adenylate cyclase 10, soluble pseudogene 1"
ILMN_1713605 0.549706024697911 7.12541034184016 1.0808278885818 0.313326116398326 0.883033487674576 -5.75161968708679 RPAP1 "RNA polymerase II associated protein 1"
ILMN_1665384 0.549697097805426 6.23697719767778 0.492436213134809 0.636511548687904 0.956517337570481 -6.21587365749309 SH3BP5L "SH3 binding domain protein 5 like"
ILMN_1911344 0.549666024639397 5.8559079564845 1.86079433900263 0.102308476941474 0.699744593660583 -4.7924640058237 NA NA
ILMN_1755737 0.549519349866575 14.9576427619348 1.40978284631458 0.198730203447439 0.820162371050901 -5.381684212701 TRABD "TraB domain containing"
ILMN_1791106 0.549462801520146 9.38249541703631 0.789859360527558 0.453874935525264 0.923384198686634 -6.0179975344437 HEATR6 "HEAT repeat containing 6"
ILMN_2210386 0.549186886516413 11.6035718798459 0.989607531225593 0.353237929805361 0.894364444658866 -5.8420371662387 TMEM17 "transmembrane protein 17"
ILMN_1738482 0.549052966282623 9.56276908951817 1.48190804531118 0.179147293292278 0.802140784695874 -5.29280266493769 HAUS2 "HAUS augmin like complex subunit 2"
ILMN_2408001 -0.549051670372654 9.17994005337448 -1.68791407078212 0.132454540934824 0.757391006753914 -5.02685651787154 COP1 "COP1, E3 ubiquitin ligase"
ILMN_3308505 -0.548925373797166 5.95470631818909 -1.42309639329542 0.194978324432654 0.816278525723678 -5.36546189852158 MIR129-2 "microRNA 129-2"
ILMN_1841334 -0.548612583859149 6.49973575361131 -1.23576110407013 0.253880577621292 0.853102181581219 -5.58528067334417 CREB1 "cAMP responsive element binding protein 1"
ILMN_1806999 0.548584692137019 8.10415758123716 1.0079156351253 0.344927102182256 0.892270032053811 -5.82436758975634 B9D2 "B9 domain containing 2"
ILMN_3289144 0.548299655363693 6.70094671187512 1.2484857669907 0.249446109127672 0.85053963640952 -5.57096029415839 NA NA
ILMN_1796106 0.548272189091212 7.38515571224154 0.897630155870156 0.397304698229792 0.906175032461156 -5.92699516304652 MGAT4B "alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase B"
ILMN_1745110 0.548172949773779 8.6017322036469 1.27555305997787 0.240230852869626 0.843537881099026 -5.54018694807908 LAPTM4A "lysosomal protein transmembrane 4 alpha"
ILMN_3272603 -0.548167485771371 9.3661947718275 -1.30656197816008 0.230031653211233 0.838300915677821 -5.50442373329295 SINHCAF "SIN3-HDAC complex associated factor"
ILMN_1774784 -0.548020905296879 6.2911276496785 -1.62813992320104 0.144692810558035 0.771175876412125 -5.10569277347731 UBOX5 "U-box domain containing 5"
ILMN_1662316 0.547974218284491 7.2163960958093 1.01430302302762 0.342063318280296 0.892075732583037 -5.81814551735375 VPS33A "VPS33A, CORVET/HOPS core subunit"
ILMN_1801664 -0.547916367581109 6.97615796287353 -0.790732801638499 0.453395117835418 0.923384198686634 -6.01729881394602 POLR3K "RNA polymerase III subunit K"
